Utility,DateTime,BillingPlan,Rate,VersionControl
SDGE,Aug 31 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 31 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 31 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 07 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 07 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 07 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 07 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 07 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 07 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 14 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 14 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 14 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 14 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 14 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 14 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 21 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 21 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 21 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 21 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 21 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 21 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 28 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 28 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 28 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 28 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 28 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 28 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 05 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 05 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 05 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 05 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 05 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 05 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 12 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 12 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 12 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 12 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 12 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 12 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 19 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 19 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 19 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 19 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 19 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 19 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 26 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 26 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 26 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 26 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 26 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 26 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 27 2019 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 27 2019 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 27 2019 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 27 2019 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 27 2019 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 27 2019 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 07 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 07 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 07 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 07 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 07 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 07 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 14 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 14 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 14 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 14 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 14 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 14 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 20 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 20 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 20 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 20 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 20 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 20 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 21 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 21 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 21 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 21 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 21 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 21 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 27 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 27 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 27 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 27 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 27 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 27 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 28 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 28 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 28 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 28 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 28 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 28 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 04 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 04 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 04 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 04 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 04 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 04 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 05 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 05 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 05 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 05 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 05 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 05 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 11 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 11 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 11 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 11 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 11 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 11 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 12 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 12 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 12 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 12 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 12 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 12 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 18 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 18 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 18 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 18 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 18 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 18 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 19 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 19 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 19 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 19 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 19 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 19 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 25 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 25 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 25 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 25 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 25 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 25 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 26 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 26 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 26 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 26 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 26 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 26 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 01 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 01 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 01 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 01 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 01 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 01 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 02 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 02 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 02 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 02 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 02 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 02 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 08 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 08 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 08 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 08 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 08 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 08 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 09 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 09 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 09 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 09 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 09 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 09 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 15 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 15 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 15 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 15 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 15 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 15 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 16 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 16 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 16 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 16 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 16 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 16 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 22 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 22 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 22 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 22 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 22 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 22 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 23 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 23 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 23 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 23 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 23 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 23 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 29 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 29 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 29 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 29 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 29 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 29 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 30 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 30 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 30 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 30 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 30 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 30 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 05 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 05 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 05 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 05 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 05 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 05 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 06 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 06 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 06 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 06 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 06 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 06 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 12 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 12 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 12 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 12 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 12 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 12 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 13 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 13 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 13 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 13 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 13 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 13 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 19 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 19 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 19 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 19 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 19 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 19 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 20 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 20 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 20 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 20 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 20 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 20 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 26 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 27 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 27 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 27 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 27 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 27 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 27 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 03 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 04 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 04 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 04 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 04 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 04 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 04 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 10 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 11 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 11 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 11 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 11 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 11 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 11 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 17 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 18 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 18 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 18 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 18 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 18 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 18 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 24 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 25 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 25 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 25 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 25 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 25 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 25 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2020 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2020 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2020 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2020 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2020 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 31 2020 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2021 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2021 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2021 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2021 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2021 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 05 2021 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2021 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2021 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2021 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2021 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2021 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 06 2021 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2021 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2021 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2021 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2021 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2021 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 12 2021 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2021 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2021 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2021 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2021 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2021 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 13 2021 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 19 2021 02:00PM,EV-TOU,$0.29 ,1
